(datetime.datetime(2017, 1, 7, 18, 35, 12, 608767), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 13, 607252), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 14, 607296), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 15, 607295), 23.312, True)
(datetime.datetime(2017, 1, 7, 18, 35, 16, 607296), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 17, 607286), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 18, 607298), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 19, 607298), 23.312, True)
(datetime.datetime(2017, 1, 7, 18, 35, 20, 607295), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 21, 607298), 23.312, True)
(datetime.datetime(2017, 1, 7, 18, 35, 22, 607294), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 23, 607298), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 24, 607299), 23.312, True)
(datetime.datetime(2017, 1, 7, 18, 35, 25, 607296), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 26, 607297), 23.312, True)
(datetime.datetime(2017, 1, 7, 18, 35, 27, 607294), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 28, 607290), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 29, 607290), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 30, 607290), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 31, 607309), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 32, 607251), 23.312, True)
(datetime.datetime(2017, 1, 7, 18, 35, 33, 607286), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 34, 607287), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 35, 606604), 23.312, True)
(datetime.datetime(2017, 1, 7, 18, 35, 36, 607284), 23.312, True)
(datetime.datetime(2017, 1, 7, 18, 35, 37, 607284), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 38, 607289), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 39, 607287), 23.312, True)
(datetime.datetime(2017, 1, 7, 18, 35, 40, 607287), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 41, 607291), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 42, 607289), 23.312, True)
(datetime.datetime(2017, 1, 7, 18, 35, 43, 607284), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 44, 607284), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 45, 607293), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 46, 607294), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 47, 607295), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 48, 607291), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 49, 607294), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 50, 607295), 23.375, True)
(datetime.datetime(2017, 1, 7, 18, 35, 51, 607290), 23.437, True)
(datetime.datetime(2017, 1, 7, 18, 35, 52, 607290), 23.5, True)
(datetime.datetime(2017, 1, 7, 18, 35, 53, 607295), 23.562, True)
(datetime.datetime(2017, 1, 7, 18, 35, 54, 607291), 23.625, True)
(datetime.datetime(2017, 1, 7, 18, 35, 55, 607289), 23.75, True)
(datetime.datetime(2017, 1, 7, 18, 35, 56, 607290), 23.812, True)
(datetime.datetime(2017, 1, 7, 18, 35, 57, 607290), 23.875, True)
(datetime.datetime(2017, 1, 7, 18, 35, 58, 607290), 24.0, True)
(datetime.datetime(2017, 1, 7, 18, 35, 59, 607292), 24.062, True)
(datetime.datetime(2017, 1, 7, 18, 36, 0, 607292), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 1, 607291), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 2, 607291), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 3, 607280), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 4, 607293), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 5, 607310), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 6, 607299), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 7, 607295), 24.25, True)
(datetime.datetime(2017, 1, 7, 18, 36, 8, 607297), 24.25, True)
(datetime.datetime(2017, 1, 7, 18, 36, 9, 607295), 24.312, True)
(datetime.datetime(2017, 1, 7, 18, 36, 10, 607298), 24.375, True)
(datetime.datetime(2017, 1, 7, 18, 36, 11, 607298), 24.437, True)
(datetime.datetime(2017, 1, 7, 18, 36, 12, 607296), 24.5, True)
(datetime.datetime(2017, 1, 7, 18, 36, 13, 607296), 24.5, True)
(datetime.datetime(2017, 1, 7, 18, 36, 14, 607295), 24.375, True)
(datetime.datetime(2017, 1, 7, 18, 36, 15, 607295), 24.312, True)
(datetime.datetime(2017, 1, 7, 18, 36, 16, 607293), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 17, 607297), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 18, 607294), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 19, 607294), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 20, 607295), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 21, 607299), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 22, 607300), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 23, 607300), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 24, 607293), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 25, 607300), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 26, 607299), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 27, 607299), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 28, 607295), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 29, 607299), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 30, 607292), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 31, 607289), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 32, 607291), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 33, 607292), 24.062, True)
(datetime.datetime(2017, 1, 7, 18, 36, 34, 607289), 24.062, True)
(datetime.datetime(2017, 1, 7, 18, 36, 35, 607313), 24.062, True)
(datetime.datetime(2017, 1, 7, 18, 36, 36, 607292), 24.062, True)
(datetime.datetime(2017, 1, 7, 18, 36, 37, 607291), 24.062, True)
(datetime.datetime(2017, 1, 7, 18, 36, 38, 607290), 24.062, True)
(datetime.datetime(2017, 1, 7, 18, 36, 39, 607301), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 40, 607293), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 41, 607299), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 42, 607298), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 43, 607310), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 44, 607283), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 45, 607294), 24.125, True)
(datetime.datetime(2017, 1, 7, 18, 36, 46, 607294), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 47, 607296), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 48, 607293), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 49, 607294), 24.187, True)
(datetime.datetime(2017, 1, 7, 18, 36, 50, 607292), 24.25, True)
(datetime.datetime(2017, 1, 7, 18, 36, 51, 607285), 24.25, True)
(datetime.datetime(2017, 1, 7, 18, 36, 52, 607298), 24.312, True)
(datetime.datetime(2017, 1, 7, 18, 36, 53, 607297), 24.312, True)
(datetime.datetime(2017, 1, 7, 18, 36, 54, 607308), 24.312, True)
(datetime.datetime(2017, 1, 7, 18, 36, 55, 607293), 24.375, True)
(datetime.datetime(2017, 1, 7, 18, 36, 56, 607291), 24.375, True)
(datetime.datetime(2017, 1, 7, 18, 36, 57, 607297), 24.375, True)
(datetime.datetime(2017, 1, 7, 18, 36, 58, 607294), 24.437, True)
(datetime.datetime(2017, 1, 7, 18, 36, 59, 607300), 24.437, True)
(datetime.datetime(2017, 1, 7, 18, 37, 0, 607294), 24.5, True)
(datetime.datetime(2017, 1, 7, 18, 37, 1, 607296), 24.5, True)
(datetime.datetime(2017, 1, 7, 18, 37, 2, 607300), 24.562, True)
(datetime.datetime(2017, 1, 7, 18, 37, 3, 607296), 24.562, True)
(datetime.datetime(2017, 1, 7, 18, 37, 4, 607293), 24.562, True)
(datetime.datetime(2017, 1, 7, 18, 37, 5, 606561), 24.562, True)
(datetime.datetime(2017, 1, 7, 18, 37, 6, 607295), 24.625, True)
(datetime.datetime(2017, 1, 7, 18, 37, 7, 607288), 24.625, True)
(datetime.datetime(2017, 1, 7, 18, 37, 8, 607297), 24.687, True)
(datetime.datetime(2017, 1, 7, 18, 37, 9, 607294), 24.687, True)
(datetime.datetime(2017, 1, 7, 18, 37, 10, 607293), 24.687, True)
(datetime.datetime(2017, 1, 7, 18, 37, 11, 607300), 24.75, True)
(datetime.datetime(2017, 1, 7, 18, 37, 12, 607281), 24.75, True)
(datetime.datetime(2017, 1, 7, 18, 37, 13, 607292), 24.75, True)
(datetime.datetime(2017, 1, 7, 18, 37, 14, 607295), 24.812, True)
(datetime.datetime(2017, 1, 7, 18, 37, 15, 607289), 24.812, True)
(datetime.datetime(2017, 1, 7, 18, 37, 16, 607278), 24.812, True)
(datetime.datetime(2017, 1, 7, 18, 37, 17, 607285), 24.875, True)
(datetime.datetime(2017, 1, 7, 18, 37, 18, 607290), 24.875, True)
(datetime.datetime(2017, 1, 7, 18, 37, 19, 607289), 24.875, True)
(datetime.datetime(2017, 1, 7, 18, 37, 20, 607292), 24.937, True)
(datetime.datetime(2017, 1, 7, 18, 37, 21, 607290), 24.937, True)
(datetime.datetime(2017, 1, 7, 18, 37, 22, 607289), 24.937, True)
(datetime.datetime(2017, 1, 7, 18, 37, 23, 607290), 24.937, True)
(datetime.datetime(2017, 1, 7, 18, 37, 24, 607290), 25.0, True)
(datetime.datetime(2017, 1, 7, 18, 37, 25, 607291), 25.0, True)
(datetime.datetime(2017, 1, 7, 18, 37, 26, 607296), 25.0, True)
(datetime.datetime(2017, 1, 7, 18, 37, 27, 607297), 25.062, True)
(datetime.datetime(2017, 1, 7, 18, 37, 28, 607281), 25.062, True)
(datetime.datetime(2017, 1, 7, 18, 37, 29, 607280), 25.062, True)
(datetime.datetime(2017, 1, 7, 18, 37, 30, 607292), 25.125, True)
(datetime.datetime(2017, 1, 7, 18, 37, 31, 607287), 25.125, True)
(datetime.datetime(2017, 1, 7, 18, 37, 32, 607249), 25.125, True)
(datetime.datetime(2017, 1, 7, 18, 37, 33, 607282), 25.125, True)
(datetime.datetime(2017, 1, 7, 18, 37, 34, 607278), 25.187, True)
(datetime.datetime(2017, 1, 7, 18, 37, 35, 607293), 25.187, True)
(datetime.datetime(2017, 1, 7, 18, 37, 36, 607295), 25.187, True)
(datetime.datetime(2017, 1, 7, 18, 37, 37, 607289), 25.25, True)
(datetime.datetime(2017, 1, 7, 18, 37, 38, 607297), 25.25, True)
(datetime.datetime(2017, 1, 7, 18, 37, 39, 607296), 25.25, True)
(datetime.datetime(2017, 1, 7, 18, 37, 40, 607299), 25.312, True)
(datetime.datetime(2017, 1, 7, 18, 37, 41, 607297), 25.312, True)
(datetime.datetime(2017, 1, 7, 18, 37, 42, 607299), 25.375, True)
(datetime.datetime(2017, 1, 7, 18, 37, 43, 607293), 25.375, True)
(datetime.datetime(2017, 1, 7, 18, 37, 44, 607298), 25.437, True)
(datetime.datetime(2017, 1, 7, 18, 37, 45, 607296), 25.5, True)
(datetime.datetime(2017, 1, 7, 18, 37, 46, 607296), 25.562, True)
(datetime.datetime(2017, 1, 7, 18, 37, 47, 607297), 25.562, True)
(datetime.datetime(2017, 1, 7, 18, 37, 48, 607297), 25.625, True)
(datetime.datetime(2017, 1, 7, 18, 37, 49, 607291), 25.687, True)
(datetime.datetime(2017, 1, 7, 18, 37, 50, 607292), 25.75, True)
(datetime.datetime(2017, 1, 7, 18, 37, 51, 607294), 25.812, True)
(datetime.datetime(2017, 1, 7, 18, 37, 52, 607299), 25.812, True)
(datetime.datetime(2017, 1, 7, 18, 37, 53, 607293), 25.875, True)
(datetime.datetime(2017, 1, 7, 18, 37, 54, 607281), 25.937, True)
(datetime.datetime(2017, 1, 7, 18, 37, 55, 607287), 26.0, True)
(datetime.datetime(2017, 1, 7, 18, 37, 56, 607301), 26.062, True)
(datetime.datetime(2017, 1, 7, 18, 37, 57, 607298), 26.125, True)
